Date,Open,High,Low,Close,Adj Close,Volume,Return
2010-05-07,89.12850189208984,90.7490234375,88.80440521240234,90.42491912841797,60.22991180419922,53373356,-0.010638655844474442
2010-05-10,91.07312774658203,91.7213363647461,89.7767105102539,91.7213363647461,61.09342575073242,38836340,0.014336961829537314
2010-05-11,92.69364929199219,92.69364929199219,90.7490234375,90.7490234375,60.445804595947266,40243297,-0.01060050483054459
2010-05-12,91.07312774658203,92.04544067382812,90.7490234375,90.7490234375,60.445804595947266,19054089,0.0
2010-05-13,92.36954498291016,93.66595458984375,91.7213363647461,93.34185028076172,62.172813415527344,21237032,0.02857119416515914
2010-05-14,92.69364929199219,93.34185028076172,92.36954498291016,93.01774597167969,61.95694351196289,20186442,-0.0034720948225666222
2010-05-17,92.04544067382812,92.69364929199219,90.42491912841797,91.39723205566406,60.877567291259766,31551634,-0.017421392333447094
2010-05-18,92.04544067382812,92.04544067382812,91.07312774658203,91.39723205566406,60.877567291259766,15445675,0.0
2010-05-19,90.10081481933594,90.7490234375,88.48030090332031,89.12850189208984,59.366416931152344,51111734,-0.02482277836230783
2010-05-20,88.48030090332031,88.80440521240234,86.85977935791016,86.85977935791016,57.85526657104492,45287980,-0.02545463307748409
2010-05-21,84.26695251464844,85.88746643066406,83.9428482055664,84.9151611328125,56.560001373291016,47180893,-0.022388025749796706
2010-05-24,85.56336212158203,86.53567504882812,85.2392578125,85.88746643066406,57.20763397216797,21900400,0.011450363917119365
2010-05-25,84.9151611328125,84.9151611328125,80.3777084350586,81.67411804199219,54.401214599609375,58104867,-0.049056728581432715
2010-05-26,83.61874389648438,84.59105682373047,82.64643096923828,83.61874389648438,55.696495056152344,45594980,0.023809770904495015
2010-05-27,82.32232666015625,83.29463958740234,81.67411804199219,83.29463958740234,55.48060607910156,48907192,-0.0038761680933984324
2010-05-28,84.26695251464844,84.26695251464844,81.67411804199219,82.32232666015625,54.83296585083008,67347280,-0.011673272410689066
2010-05-31,81.67411804199219,81.99822235107422,79.4053955078125,80.70181274414062,53.75359344482422,101317893,-0.019684735072369234
2010-06-01,79.72949981689453,81.67411804199219,79.4053955078125,80.70181274414062,53.75359344482422,77234549,0.0
2010-06-02,80.05360412597656,80.3777084350586,77.13667297363281,77.46077728271484,51.59481430053711,103693677,-0.04016064798538547
2010-06-03,79.08129119873047,81.02591705322266,78.75718688964844,81.02591705322266,53.96946716308594,78869828,0.04602502973877566
2010-06-04,81.02591705322266,81.02591705322266,80.05360412597656,80.70181274414062,53.75359344482422,43677384,-0.003999923097431878
2010-06-07,76.48846435546875,77.13667297363281,75.19204711914062,76.16436004638672,50.73129653930664,134896657,-0.056225020725727624
2010-06-08,74.54383850097656,75.19204711914062,71.30280303955078,72.27511596679688,48.14076614379883,202490772,-0.05106375299319756
2010-06-09,73.24742889404297,74.8679428100586,72.92332458496094,73.571533203125,49.004276275634766,129507949,0.017937191303864803
2010-06-10,74.54383850097656,76.48846435546875,73.8956298828125,76.16436004638672,50.73129653930664,64809512,0.035242235880760475
2010-06-11,78.10897827148438,78.4330825805664,76.81256866455078,76.81256866455078,51.163055419921875,71884409,0.008510700693026983
2010-06-14,77.78487396240234,78.4330825805664,77.13667297363281,78.10897827148438,52.02656936645508,46230579,0.01687768526421837
2010-06-15,78.4330825805664,79.08129119873047,77.46077728271484,78.4330825805664,52.24244689941406,44484224,0.00414937090005736
2010-06-17,79.08129119873047,79.72949981689453,78.4330825805664,79.72949981689453,53.10595703125,49911500,0.016528899067429065
2010-06-18,80.3777084350586,80.3777084350586,78.75718688964844,79.72949981689453,53.10595703125,30544240,0.0
2010-06-21,81.02591705322266,81.99822235107422,80.3777084350586,81.99822235107422,54.617103576660156,49704776,0.028455311416776236
2010-06-22,81.99822235107422,81.99822235107422,80.05360412597656,80.05360412597656,53.32183074951172,38333414,-0.023715516611575754
2010-06-23,78.75718688964844,80.05360412597656,78.75718688964844,79.4053955078125,52.89007568359375,31903373,-0.008097153827035889
2010-06-24,80.05360412597656,80.05360412597656,79.4053955078125,79.4053955078125,52.89007568359375,15564464,0.0
2010-06-25,78.10897827148438,78.75718688964844,77.13667297363281,78.10897827148438,52.02656936645508,30428536,-0.016326433758659328
2010-06-28,77.78487396240234,78.75718688964844,77.46077728271484,78.10897827148438,52.02656936645508,18966154,0.0
2010-06-29,79.4053955078125,80.05360412597656,77.78487396240234,78.4330825805664,52.24244689941406,32498861,0.00414937090005736
2010-06-30,75.19204711914062,75.84025573730469,73.8956298828125,73.8956298828125,49.220149993896484,88514891,-0.05785136579334831
2010-07-01,73.8956298828125,74.54383850097656,72.92332458496094,73.571533203125,49.004276275634766,24203676,-0.004385880950961914
2010-07-02,72.92332458496094,73.8956298828125,72.27511596679688,72.5992202758789,48.35663986206055,49027524,-0.013215916299456251
2010-07-05,72.5992202758789,75.19204711914062,72.5992202758789,75.19204711914062,50.08366775512695,29745113,0.03571438995746664
2010-07-06,73.8956298828125,75.51615142822266,73.24742889404297,75.51615142822266,50.29954147338867,36477527,0.0043102617667137655
2010-07-07,75.84025573730469,76.16436004638672,75.19204711914062,75.51615142822266,50.29954147338867,23683780,0.0
2010-07-08,76.81256866455078,77.78487396240234,76.48846435546875,77.78487396240234,51.8106803894043,46610087,0.03004279704647216
2010-07-09,78.10897827148438,78.4330825805664,76.81256866455078,78.10897827148438,52.02656936645508,36529979,0.00416688172068345
2010-07-12,79.72949981689453,79.72949981689453,77.78487396240234,78.4330825805664,52.24244689941406,49840535,0.00414937090005736
2010-07-13,79.08129119873047,79.4053955078125,77.78487396240234,77.78487396240234,51.8106803894043,33864165,-0.008264668591061116
2010-07-14,79.72949981689453,80.3777084350586,79.08129119873047,80.05360412597656,53.32183074951172,67149812,0.029166773119938882
2010-07-15,80.3777084350586,80.70181274414062,79.72949981689453,79.72949981689453,53.10595703125,38671269,-0.00404850537251472
2010-07-16,79.72949981689453,80.05360412597656,78.10897827148438,78.10897827148438,52.02656936645508,20042970,-0.020325171132115374
2010-07-19,76.81256866455078,77.46077728271484,76.48846435546875,77.13667297363281,51.378929138183594,29731228,-0.012448259344369923
2010-07-20,77.46077728271484,78.4330825805664,76.81256866455078,77.46077728271484,51.59481430053711,26798525,0.004201822925754109
2010-07-21,77.46077728271484,78.10897827148438,76.81256866455078,77.13667297363281,51.378929138183594,27952476,-0.004184241483959915
2010-07-22,76.81256866455078,77.78487396240234,76.48846435546875,77.13667297363281,51.378929138183594,20545895,0.0
2010-07-23,78.4330825805664,81.35002136230469,78.4330825805664,81.02591705322266,53.96946716308594,91205388,0.05042024168964467
2010-07-26,81.67411804199219,83.61874389648438,81.67411804199219,83.61874389648438,55.696495056152344,82556920,0.03200009160452968
2010-07-27,84.26695251464844,84.59105682373047,83.29463958740234,84.26695251464844,56.12825012207031,56062310,0.0077519252420225
2010-07-28,84.26695251464844,84.9151611328125,83.61874389648438,84.9151611328125,56.560001373291016,32981732,0.007692227181173661
2010-07-29,84.26695251464844,85.2392578125,83.9428482055664,84.9151611328125,56.560001373291016,29418057,0.0
2010-07-30,84.26695251464844,84.26695251464844,83.29463958740234,83.61874389648438,55.696495056152344,20184900,-0.01526708444435152
2010-08-02,84.26695251464844,87.18388366699219,84.26695251464844,86.53567504882812,57.6393928527832,48094181,0.03488366358910125
2010-08-03,87.50798797607422,88.48030090332031,87.18388366699219,88.15619659423828,58.718780517578125,45787820,0.018726562015526194
2010-08-04,88.15619659423828,88.48030090332031,86.53567504882812,86.85977935791016,57.85526657104492,27739582,-0.014705924389466852
2010-08-05,87.83209228515625,88.15619659423828,86.2115707397461,86.85977935791016,57.85526657104492,21911199,0.0
2010-08-06,86.85977935791016,87.83209228515625,86.53567504882812,87.50798797607422,58.28702163696289,21480781,0.007462675249932235
2010-08-09,86.85977935791016,88.15619659423828,86.85977935791016,88.15619659423828,58.718780517578125,18762515,0.007407461703986487
2010-08-10,88.48030090332031,88.80440521240234,86.53567504882812,86.85977935791016,57.85526657104492,27363159,-0.014705924389466852
2010-08-11,86.2115707397461,86.85977935791016,84.26695251464844,84.9151611328125,56.560001373291016,33945929,-0.022388025749796706
2010-08-12,83.29463958740234,84.59105682373047,82.97053527832031,84.26695251464844,56.12825012207031,33461516,-0.007633508499605277
2010-08-13,84.26695251464844,84.9151611328125,83.61874389648438,84.59105682373047,56.3441162109375,31201437,0.0038459436807260507
2010-08-16,84.26695251464844,85.56336212158203,83.29463958740234,85.56336212158203,56.99175262451172,23217880,0.011494304234884773
2010-08-17,84.9151611328125,85.56336212158203,84.9151611328125,85.2392578125,56.77587127685547,20268206,-0.003787940144227133
2010-08-18,85.56336212158203,85.88746643066406,84.26695251464844,84.9151611328125,56.560001373291016,24975034,-0.0038021416265337335
2010-08-19,84.26695251464844,87.50798797607422,83.61874389648438,87.50798797607422,58.28702163696289,49336067,0.030534303778984972
2010-08-20,87.18388366699219,87.50798797607422,86.53567504882812,87.18388366699219,58.07114028930664,25690854,-0.0037037635753779568
2010-08-23,87.83209228515625,89.12850189208984,87.18388366699219,87.50798797607422,58.28702163696289,54058322,0.0037175324366069476
2010-08-24,87.50798797607422,87.50798797607422,85.88746643066406,86.2115707397461,57.42351150512695,72968938,-0.01481479251443412
2010-08-25,85.66707611083984,87.4820556640625,85.30408477783203,86.75606536865234,58.572601318359375,119324974,0.020010789711629312
2010-08-26,86.75606536865234,87.84505462646484,86.03007507324219,86.39306640625,58.32752227783203,64281682,-0.004184192523655673
2010-08-27,86.39306640625,87.11906433105469,85.66707611083984,87.11906433105469,58.81768035888672,38869563,0.008403547106285656
2010-08-30,88.571044921875,88.571044921875,87.4820556640625,87.84505462646484,59.30781936645508,25533332,0.00833319173040636
2010-08-31,82.03711700439453,83.85209655761719,82.03711700439453,82.03711700439453,55.38665771484375,126984836,-0.06611542446676373
2010-09-01,79.49614715576172,80.22213745117188,78.40715789794922,78.77014923095703,53.180973052978516,170658859,-0.03982339344650699
2010-09-02,79.85913848876953,80.94812774658203,79.85913848876953,80.22213745117188,54.161277770996094,58777491,0.018433373098326076
2010-09-03,80.58513641357422,82.03711700439453,80.58513641357422,80.94812774658203,54.651424407958984,46486725,0.009049761326446568
2010-09-06,79.85913848876953,79.85913848876953,77.31816864013672,78.77014923095703,53.180973052978516,72678467,-0.026906002376148944
2010-09-07,78.40715789794922,78.77014923095703,76.95516967773438,78.04415893554688,52.690834045410156,43256663,-0.009216435492447389
2010-09-08,77.31816864013672,79.49614715576172,77.31816864013672,78.40715789794922,52.935916900634766,40764901,0.004651337555472958
2010-09-09,78.77014923095703,79.13314819335938,76.95516967773438,77.68116760253906,52.44576644897461,40898511,-0.00925931730964839
2010-09-10,78.40715789794922,79.13314819335938,77.68116760253906,78.40715789794922,52.935916900634766,30514102,0.00934585353304031
2010-09-13,80.58513641357422,83.48910522460938,80.58513641357422,83.48910522460938,56.366939544677734,74403003,0.06481464466712253
2010-09-14,83.85209655761719,84.94108581542969,82.40011596679688,83.85209655761719,56.61201858520508,52755388,0.004347921716294149
2010-09-15,84.21509552001953,84.21509552001953,82.76310729980469,83.85209655761719,56.61201858520508,34178053,0.0
2010-09-16,84.57808685302734,84.94108581542969,83.12610626220703,83.48910522460938,56.366939544677734,27383214,-0.004329099132165417
2010-09-17,83.85209655761719,84.21509552001953,83.48910522460938,83.48910522460938,56.366939544677734,36941168,0.0
2010-09-20,83.85209655761719,84.21509552001953,83.12610626220703,83.48910522460938,56.366939544677734,18538766,0.0
2010-09-21,84.21509552001953,84.57808685302734,83.48910522460938,84.21509552001953,56.85709762573242,26552627,0.008695843432588298
2010-09-23,84.21509552001953,85.66707611083984,84.21509552001953,85.66707611083984,57.837371826171875,40314483,0.01724101724101724
2010-09-24,84.94108581542969,85.30408477783203,83.85209655761719,85.30408477783203,57.59231185913086,26993403,-0.004237052260561466
2010-09-27,85.66707611083984,86.03007507324219,84.94108581542969,84.94108581542969,57.34724426269531,23624220,-0.004255213734690407
2010-09-28,85.30408477783203,85.66707611083984,84.94108581542969,85.30408477783203,57.59231185913086,19632442,0.0042733979563681435
2010-09-29,86.03007507324219,86.39306640625,84.94108581542969,85.30408477783203,57.59231185913086,34173921,0.0
2010-09-30,84.94108581542969,85.66707611083984,84.57808685302734,85.30408477783203,57.59231185913086,23045702,0.0
2010-10-01,84.57808685302734,84.94108581542969,82.40011596679688,83.12610626220703,56.12186050415039,56951025,-0.025532077242829746
2010-10-04,84.21509552001953,84.94108581542969,83.48910522460938,84.57808685302734,57.10215759277344,30332282,0.017467294915330733
2010-10-05,84.94108581542969,84.94108581542969,83.48910522460938,84.21509552001953,56.85709762573242,24374917,-0.004291606085862317
2010-10-06,85.30408477783203,85.66707611083984,84.94108581542969,85.66707611083984,57.837371826171875,28102230,0.01724101724101724
2010-10-07,86.03007507324219,86.03007507324219,84.94108581542969,85.66707611083984,57.837371826171875,23380416,0.0
2010-10-08,87.11906433105469,88.20805358886719,86.03007507324219,86.03007507324219,58.08245849609375,47039073,0.004237513949604662
2010-10-11,86.75606536865234,86.75606536865234,84.57808685302734,84.94108581542969,57.34724426269531,23974086,-0.012658111458003852
2010-10-12,84.94108581542969,84.94108581542969,82.03711700439453,82.03711700439453,55.38665771484375,54557060,-0.034187981882277375
2010-10-13,82.76310729980469,83.85209655761719,82.76310729980469,83.12610626220703,56.12186050415039,30417682,0.013274005322577978
2010-10-14,84.21509552001953,84.57808685302734,83.48910522460938,83.85209655761719,56.61201858520508,25625619,0.008733817386870821
2010-10-15,83.12610626220703,84.21509552001953,83.12610626220703,84.21509552001953,56.85709762573242,22666910,0.004329099132165417
2010-10-18,84.21509552001953,84.21509552001953,82.03711700439453,82.03711700439453,55.38665771484375,32935615,-0.025862029056917236
2010-10-19,82.03711700439453,82.40011596679688,81.31112670898438,81.31112670898438,54.89649963378906,27452085,-0.008849750125350568
2010-10-20,80.58513641357422,83.12610626220703,80.58513641357422,82.76310729980469,55.876792907714844,43621681,0.017857118039679272
2010-10-21,82.76310729980469,83.12610626220703,81.67411804199219,82.03711700439453,55.38665771484375,28067794,-0.00877171303801549
2010-10-22,83.12610626220703,83.12610626220703,82.03711700439453,82.76310729980469,55.876792907714844,21956158,0.008849336881718652
2010-10-25,82.76310729980469,86.03007507324219,82.76310729980469,86.03007507324219,58.08245849609375,63471756,0.03947373271801311
2010-10-26,86.39306640625,86.39306640625,84.94108581542969,85.66707611083984,57.837371826171875,23745434,-0.004219633195078303
2010-10-27,85.66707611083984,86.39306640625,84.21509552001953,84.21509552001953,56.85709762573242,21770206,-0.01694880264244426
2010-10-28,84.21509552001953,85.66707611083984,83.48910522460938,84.57808685302734,57.10215759277344,35497626,0.004310103351636898
2010-10-29,85.30408477783203,85.30408477783203,83.85209655761719,84.21509552001953,56.85709762573242,14928535,-0.004291606085862317
2010-11-01,85.66707611083984,85.66707611083984,84.57808685302734,84.94108581542969,57.34724426269531,29921809,0.008620676352305746
2010-11-02,84.57808685302734,84.94108581542969,84.21509552001953,84.57808685302734,57.10215759277344,16303205,-0.004273730552756572
2010-11-03,84.94108581542969,85.30408477783203,83.48910522460938,83.48910522460938,56.366939544677734,23693092,-0.012875486305420247
2010-11-04,84.21509552001953,84.94108581542969,83.48910522460938,84.94108581542969,57.34724426269531,24638005,0.01739148383673671
2010-11-05,86.03007507324219,86.03007507324219,84.94108581542969,84.94108581542969,57.34724426269531,37741452,0.0
2010-11-08,85.30408477783203,85.30408477783203,83.48910522460938,84.21509552001953,56.85709762573242,20474049,-0.008546995470569344
2010-11-09,84.21509552001953,84.57808685302734,83.48910522460938,83.48910522460938,56.366939544677734,24056732,-0.008620877630462294
2010-11-10,84.21509552001953,84.94108581542969,83.85209655761719,84.57808685302734,57.10215759277344,23357000,0.013043426768149305
2010-11-11,84.21509552001953,84.57808685302734,83.85209655761719,83.85209655761719,56.61201858520508,31279950,-0.008583546195641282
2010-11-12,83.48910522460938,83.85209655761719,82.03711700439453,82.40011596679688,55.63173294067383,48479860,-0.01731585746330262
2010-11-15,82.03711700439453,82.03711700439453,80.94812774658203,81.31112670898438,54.89649963378906,42632689,-0.013216077731549813
2010-11-16,80.94812774658203,82.03711700439453,80.58513641357422,82.03711700439453,55.38665771484375,26825357,0.008928767486533746
2010-11-17,81.31112670898438,82.03711700439453,81.31112670898438,81.67411804199219,55.14157485961914,28226198,-0.004424943936613937
2010-11-18,82.03711700439453,82.40011596679688,81.31112670898438,82.40011596679688,55.63173294067383,20843199,0.008889083822914829
2010-11-19,83.12610626220703,84.21509552001953,82.40011596679688,82.76310729980469,55.876792907714844,38055505,0.004405039248055597
2010-11-22,83.12610626220703,83.85209655761719,83.12610626220703,83.48910522460938,56.366939544677734,30129800,0.00877191784740417
2010-11-23,83.48910522460938,83.48910522460938,82.03711700439453,82.03711700439453,55.38665771484375,29895638,-0.01739107777985694
2010-11-24,81.67411804199219,82.03711700439453,81.31112670898438,81.31112670898438,54.89649963378906,29490675,-0.008849750125350568
2010-11-25,82.40011596679688,82.40011596679688,80.94812774658203,81.31112670898438,54.89649963378906,35837850,0.0
2010-11-26,81.67411804199219,81.67411804199219,80.58513641357422,80.58513641357422,54.406349182128906,43138204,-0.008928628508737673
2010-11-29,81.31112670898438,81.67411804199219,79.49614715576172,79.85913848876953,53.916202545166016,53085970,-0.009008997007354635
2010-11-30,79.85913848876953,80.58513641357422,78.77014923095703,78.77014923095703,53.180973052978516,56366997,-0.013636522185916055
2010-12-01,79.13314819335938,80.22213745117188,79.13314819335938,80.22213745117188,54.161277770996094,45813164,0.018433373098326076
2010-12-02,80.58513641357422,80.94812774658203,79.13314819335938,79.13314819335938,53.426055908203125,43846201,-0.01357467720576355
2010-12-03,80.22213745117188,82.03711700439453,79.85913848876953,81.67411804199219,55.14157485961914,61210024,0.03211015528384928
2010-12-06,81.67411804199219,82.76310729980469,81.31112670898438,82.03711700439453,55.38665771484375,42387508,0.004444611091513938
2010-12-07,82.03711700439453,82.40011596679688,81.67411804199219,82.40011596679688,55.63173294067383,28807472,0.004424806188736631
2010-12-08,82.40011596679688,82.76310729980469,81.67411804199219,82.03711700439453,55.38665771484375,23266090,-0.004405313530165032
